43.65, -46.78, 48.001
45.584, -46.291, 73.47
47.578, -46.156, 86.785
49.577, -46.211, 92.075
51.569, -46.379, 89.352
53.555, -46.619, 86.462
55.534, -46.904, 83.473
57.509, -47.219, 80.373
59.481, -47.555, 77.148
61.451, -47.902, 73.782
63.441, -48.04, 70.263
65.441, -48.09, 66.55
67.061, -48.075, 63.382
65.064, -47.968, 98.769
63.066, -47.887, 97.993
61.067, -47.817, 95.365
59.068, -47.757, 92.664
57.069, -47.706, 89.881
55.069, -47.666, 87.009
53.069, -47.641, 84.039
51.069, -47.641, 80.96
49.07, -47.694, 77.76
47.592, -48.408, 100
46.177, -49.823, 100
44.763, -51.237, 100
43.349, -52.651, 100
41.935, -54.065, 100
40.52, -55.48, 100
39.106, -56.894, 100
37.692, -58.308, 100
36.278, -59.722, 100
34.354, -59.905, 100
32.354, -59.905, 100
30.354, -59.905, 100
28.354, -59.905, 100
26.354, -59.905, 100
24.354, -59.905, 100
22.354, -59.905, 100
20.354, -59.905, 100
18.354, -59.905, 100
16.354, -59.905, 100
14.354, -59.905, 100
12.354, -59.905, 100
10.354, -59.905, 100
8.354, -59.905, 100
6.354, -59.905, 100
4.354, -59.905, 100
2.354, -59.905, 100
0.354, -59.905, 100
-1.646, -59.905, 100
-3.646, -59.905, 100
-5.646, -59.905, 100
-7.646, -59.905, 100
-9.646, -59.905, 100
-11.646, -59.905, 100
-13.646, -59.905, 100
-15.646, -59.905, 100
-17.646, -59.905, 100
-19.646, -59.905, 100
-21.646, -59.905, 100
-23.646, -59.905, 100
-25.646, -59.905, 100
-27.646, -59.905, 100
-29.646, -59.905, 100
-31.646, -59.905, 100
-33.646, -59.905, 100
-35.646, -59.905, 100
-37.646, -59.905, 100
-39.646, -59.905, 100
-41.646, -59.905, 100
-43.646, -59.905, 100
-45.646, -59.905, 100
-47.646, -59.905, 100
-49.646, -59.905, 100
-48.514, -59.197, 100
-46.708, -58.337, 100
-44.902, -57.477, 100
-43.096, -56.617, 100
-41.291, -55.758, 100
-39.485, -54.898, 100
-37.679, -54.038, 100
-35.874, -53.178, 100
-34.068, -52.318, 100
-32.262, -51.458, 100
-30.456, -50.598, 100
-28.651, -49.738, 100
-26.845, -48.879, 100
-25.039, -48.019, 100
-26.956, -47.95, 100
-28.955, -47.899, 100
-30.955, -47.847, 100
-32.954, -47.796, 100
-34.953, -47.745, 100
-36.953, -47.694, 100
-38.952, -47.642, 100
-40.951, -47.591, 100
-42.951, -47.54, 100
-44.95, -47.488, 100
-46.949, -47.437, 100
-48.949, -47.386, 100
-50.948, -47.335, 100
-52.947, -47.283, 100
-54.947, -47.232, 100
-56.946, -47.181, 100
-58.945, -47.13, 100
-60.945, -47.078, 100
-62.944, -47.027, 100
-63.057, -47.024, 100
-61.057, -47.075, 100
-59.058, -47.127, 100
-57.059, -47.178, 100
-55.059, -47.229, 100
-53.06, -47.281, 100
-51.061, -47.332, 100
-49.061, -47.383, 100
-47.062, -47.434, 100
-45.062, -47.486, 100
-43.063, -47.537, 100
-41.064, -47.588, 100
-39.064, -47.639, 100
-37.065, -47.691, 100
-35.066, -47.742, 100
-33.066, -47.793, 100
-31.067, -47.844, 100
-29.068, -47.896, 100
-27.068, -47.947, 100
-25.069, -47.998, 100
-26.931, -48, 100
-28.931, -48, 100
-30.931, -48, 100
-32.931, -48, 100
-34.931, -48, 100
-36.931, -48, 100
-38.931, -48, 100
-40.931, -48, 100
-42.931, -48, 100
-44.931, -48, 100
-46.931, -48, 100
-47.342, -47.342, 100
-45.928, -45.928, 100
-44.513, -44.513, 100
-43.099, -43.099, 100
-41.685, -41.685, 100
-40.271, -40.271, 100
-38.856, -38.856, 100
-37.442, -37.442, 100
-36.028, -36.028, 100
-34.614, -34.614, 100
-33.2, -33.2, 100
-31.785, -31.785, 100
-30.371, -30.371, 100
-28.957, -28.957, 100
-27.543, -27.543, 100
-26.129, -26.129, 100
-24.714, -24.714, 100
-23.3, -23.3, 100
-21.886, -21.886, 100
-20.472, -20.472, 100
-19.057, -19.057, 100
-17.643, -17.643, 100
-16.229, -16.229, 100
-14.815, -14.815, 100
-13.401, -13.401, 100
-11.986, -11.986, 100
-10.572, -10.572, 100
-10.842, -10.842, 100
-12.256, -12.256, 100
-13.67, -13.67, 100
-15.085, -15.085, 100
-16.499, -16.499, 100
-17.913, -17.913, 100
-19.327, -19.327, 100
-20.742, -20.742, 100
-22.156, -21.844, 100
-23.57, -20.43, 100
-24.984, -19.016, 100
-26.398, -17.602, 100
-27.813, -16.187, 100
-29.227, -14.773, 100
-30.641, -13.359, 100
-32.055, -11.945, 100
-33.469, -10.531, 100
-34.884, -9.116, 100
-36.298, -7.702, 97.498
-37.712, -6.288, 94.857
-39.126, -4.874, 92.14
-40.541, -3.459, 89.341
-41.955, -2.045, 86.451
-43.369, -0.631, 83.461
-45.108, 0, 80.598
-47.108, 0, 77.382
-49.108, 0, 74.027
-51.108, 0, 70.512
-53.108, 0, 66.813
-55.108, 0, 62.897
-57.108, 0, 58.72
-59.108, 0, 54.222
-61.108, 0, 49.315
-63.108, 0, 43.863
-65.108, 0, 37.63
-67.108, 0, 30.133
-69.108, 0, 20
-70, 0, 0
-70, 0, 0
-90, 0, 0
endData
127
100
200
-48, 16, -48, 32, -48, 32, -48, 48
-48, 48, -55, 48, -55, 48, -62, 48
-62, 48, -55, 48, -55, 48, -48, 48
-48, 48, -42.047, 53.953, -42.047, 53.953, -36.095, 59.905
-36.095, 59.905, 6.953, 59.905, 6.953, 59.905, 50, 59.905
50, 59.905, 47.778, 43.534, -4, 47, 25, 48
25, 48, 44.5, 48, 44.5, 48, 64, 48
64, 48, 44.5, 48, 44.5, 48, 25, 48
25, 48, 33, -2, 33, -2, 41, -52
41, -52, 40.381, -44.504, 47.9, -45.474, 62, -48
62, -48, 80.1, -48.526, 45.4, -46.965, 48, -48
48, -48, 42.047, -53.953, 42.047, -53.953, 36.095, -59.905
36.095, -59.905, -6.953, -59.905, -6.953, -59.905, -50, -59.905
-50, -59.905, -37.5, -53.953, -37.5, -53.953, -25, -48
-25, -48, -44.5, -47.5, -44.5, -47.5, -64, -47
-64, -47, -44.5, -47.5, -44.5, -47.5, -25, -48
-25, -48, -36.5, -48, -36.5, -48, -48, -48
-48, -48, -29, -29, -29, -29, -10, -10
-10, -10, -16, -16, -16, -16, -22, -22
-22, -22, -33, -11, -33, -11, -44, 0
-44, 0, -57, 0, -57, 0, -70, 0
#PATH.JERRYIO-DATA {"appVersion":"0.10.0","format":"LemLib v0.5","gc":{"robotWidth":15.5,"robotHeight":17.5,"robotIsHolonomic":false,"showRobot":false,"uol":2.54,"pointDensity":2,"controlMagnetDistance":1.968503937007874,"fieldImage":{"displayName":"V5RC 2026 - Push Back (Skills)","signature":"V5RC-PushBack-Skills-TopDownHighlighted-TileColor66_71","origin":{"__type":"built-in"}},"coordinateSystem":"VEX Gaming Positioning System"},"paths":[{"segments":[{"controls":[{"uid":"AsjLVRSoqz","x":-48,"y":16,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"k0ZGCJPHK7","x":-48,"y":48,"lock":false,"visible":true,"heading":270,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"7Cgd076jvg"},{"controls":[{"uid":"k0ZGCJPHK7","x":-48,"y":48,"lock":false,"visible":true,"heading":270,"__type":"end-point"},{"uid":"N6XuQxQJwH","x":-62,"y":48,"lock":false,"visible":true,"heading":270,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"ya3HabIGXJ"},{"controls":[{"uid":"N6XuQxQJwH","x":-62,"y":48,"lock":false,"visible":true,"heading":270,"__type":"end-point"},{"uid":"touzeBesJQ","x":-48,"y":48,"lock":false,"visible":true,"heading":45,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"00U3hC7hdt"},{"controls":[{"uid":"touzeBesJQ","x":-48,"y":48,"lock":false,"visible":true,"heading":45,"__type":"end-point"},{"uid":"WKpwBMaz0d","x":-36.095,"y":59.905,"lock":false,"visible":true,"heading":90,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"WxxZdG0T2T"},{"controls":[{"uid":"WKpwBMaz0d","x":-36.095,"y":59.905,"lock":false,"visible":true,"heading":90,"__type":"end-point"},{"uid":"t42xMG8BPF","x":50,"y":59.905,"lock":false,"visible":true,"heading":45,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"SxeD2VHdJ8"},{"controls":[{"uid":"t42xMG8BPF","x":50,"y":59.905,"lock":false,"visible":true,"heading":45,"__type":"end-point"},{"uid":"S1PMVgvLnf","x":47.77844964704954,"y":43.53417112510351,"lock":false,"visible":true,"__type":"control"},{"uid":"LPJicjHbFP","x":-4,"y":47,"lock":false,"visible":true,"__type":"control"},{"uid":"N9PKi1ztsy","x":25,"y":48,"lock":false,"visible":true,"heading":90,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"Nxsn69GEX7"},{"controls":[{"uid":"N9PKi1ztsy","x":25,"y":48,"lock":false,"visible":true,"heading":90,"__type":"end-point"},{"uid":"jUZhymR53o","x":64,"y":48,"lock":false,"visible":true,"heading":90,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"n0ou2mn3bA"},{"controls":[{"uid":"jUZhymR53o","x":64,"y":48,"lock":false,"visible":true,"heading":90,"__type":"end-point"},{"uid":"OedwjFIEgi","x":25,"y":48,"lock":false,"visible":true,"heading":90,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"O5TBfd6aG1"},{"controls":[{"uid":"OedwjFIEgi","x":25,"y":48,"lock":false,"visible":true,"heading":90,"__type":"end-point"},{"uid":"IBSJXi4USZ","x":41,"y":-52,"lock":false,"visible":true,"heading":180,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"1AYBYzAkvP"},{"controls":[{"uid":"IBSJXi4USZ","x":41,"y":-52,"lock":false,"visible":true,"heading":180,"__type":"end-point"},{"uid":"AyEQcOrhmS","x":40.381278508800754,"y":-44.50429193011975,"lock":false,"visible":true,"__type":"control"},{"uid":"sCCNjth9YX","x":47.89971474767657,"y":-45.474412735135985,"lock":false,"visible":true,"__type":"control"},{"uid":"oaxC9yMPnI","x":62,"y":-48,"lock":false,"visible":true,"heading":90,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"pkmAVELla5"},{"controls":[{"uid":"oaxC9yMPnI","x":62,"y":-48,"lock":false,"visible":true,"heading":90,"__type":"end-point"},{"uid":"bcdmEYM5RS","x":80.10028525232343,"y":-48.525587264864015,"lock":false,"visible":true,"__type":"control"},{"uid":"XID7PDuXKD","x":45.39979361928674,"y":-46.964796971330166,"lock":false,"visible":true,"__type":"control"},{"uid":"HhRdXiOeWX","x":48,"y":-48,"lock":false,"visible":true,"heading":215,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"XcwXm8sl0p"},{"controls":[{"uid":"HhRdXiOeWX","x":48,"y":-48,"lock":false,"visible":true,"heading":215,"__type":"end-point"},{"uid":"xu521yXIMe","x":36.095,"y":-59.905,"lock":false,"visible":true,"heading":270,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"G79RoHTD7H"},{"controls":[{"uid":"xu521yXIMe","x":36.095,"y":-59.905,"lock":false,"visible":true,"heading":270,"__type":"end-point"},{"uid":"UCC78ByEWa","x":-50,"y":-59.905,"lock":false,"visible":true,"heading":215,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"flVw9BW3H1"},{"controls":[{"uid":"UCC78ByEWa","x":-50,"y":-59.905,"lock":false,"visible":true,"heading":215,"__type":"end-point"},{"uid":"i6T6x6AnsO","x":-25,"y":-48,"lock":false,"visible":true,"heading":270,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"mBEAjRKLiD"},{"controls":[{"uid":"i6T6x6AnsO","x":-25,"y":-48,"lock":false,"visible":true,"heading":270,"__type":"end-point"},{"uid":"OZaXlPtzRY","x":-64,"y":-47,"lock":false,"visible":true,"heading":270,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"2V4m5blhOg"},{"controls":[{"uid":"OZaXlPtzRY","x":-64,"y":-47,"lock":false,"visible":true,"heading":270,"__type":"end-point"},{"uid":"srFHEKpkJs","x":-25,"y":-48,"lock":false,"visible":true,"heading":270,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"zDOYah2UbC"},{"controls":[{"uid":"srFHEKpkJs","x":-25,"y":-48,"lock":false,"visible":true,"heading":270,"__type":"end-point"},{"uid":"vlk990p0vq","x":-48,"y":-48,"lock":false,"visible":true,"heading":45,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"XYjWClfltm"},{"controls":[{"uid":"vlk990p0vq","x":-48,"y":-48,"lock":false,"visible":true,"heading":45,"__type":"end-point"},{"uid":"tTxjCP3tWV","x":-10,"y":-10,"lock":false,"visible":true,"heading":45,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"6QAXuRw74p"},{"controls":[{"uid":"tTxjCP3tWV","x":-10,"y":-10,"lock":false,"visible":true,"heading":45,"__type":"end-point"},{"uid":"UscYeymwOs","x":-22,"y":-22,"lock":false,"visible":true,"heading":315,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"cSDYGT2bfH"},{"controls":[{"uid":"UscYeymwOs","x":-22,"y":-22,"lock":false,"visible":true,"heading":315,"__type":"end-point"},{"uid":"2ht7atih2h","x":-44,"y":0,"lock":false,"visible":true,"heading":270,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"sy6heYvwV1"},{"controls":[{"uid":"2ht7atih2h","x":-44,"y":0,"lock":false,"visible":true,"heading":270,"__type":"end-point"},{"uid":"nqTGiX2WVK","x":-70,"y":0,"lock":false,"visible":true,"heading":270,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"2DZdgLd27F"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":20,"to":100},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1},"maxDecelerationRate":127},"name":"Path","uid":"zzfZelDsL0","lock":true,"visible":true}]}
